Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
183,'642,Romania,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.35,E,,,,,,,0.42,E,,
183,'642,Romania,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.5,E,,,,,,,0.53,E,,
183,'642,Romania,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.7,E,,,,,,,0.72,E,,
183,'642,Romania,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.07,E,,,,,,,0.11,E,,
183,'642,Romania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,52.4,E,68.3,E,63.7,E,66,E,59.7,E,55.9,E
183,'642,Romania,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,10.3,E,13.4,E,12.4,E,12.8,E,11.5,E,11,E
185,'643,Russian Federation,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.25,E,2.28,E,2.33,E,2.44,E,2.63,E,2.9,E
185,'643,Russian Federation,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.36,E,,,,,,,0.41,E,,
185,'643,Russian Federation,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.98,E,,,,,,,0.64,E,,
185,'643,Russian Federation,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.19,E,,,,,,,0.29,E,,
185,'643,Russian Federation,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,0.52,E,,
185,'643,Russian Federation,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,0.62,E,,
185,'643,Russian Federation,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.13,E,,,,,,,0.15,E,,
185,'643,Russian Federation,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,3.1,E,2.8,E,2.4,E,2.4,E,1.9,E,2,E
185,'643,Russian Federation,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,4.5,E,4,E,3.4,E,3.5,E,2.7,E,2.9,E
184,'646,Rwanda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.09,E,2.94,E,3.01,E,3.2,E,3.22,E,3.8,E
184,'646,Rwanda,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.58,E,,,,,,,0.62,E,,
184,'646,Rwanda,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.92,E,,,,,,,1.43,E,,
184,'646,Rwanda,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.14,E,,,,,,,0.22,E,,
184,'646,Rwanda,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.3,E,,,,,,,0.32,E,,
184,'646,Rwanda,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.48,E,,,,,,,0.4,E,,
184,'646,Rwanda,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.19,E,,,,,,,0.23,E,,
184,'646,Rwanda,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,80.1,E,76.6,E,74.9,E,78,E,74.6,E,75.7,E
184,'646,Rwanda,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,9.8,E,9.6,E,9.6,E,10.3,E,10,E,10.4,E
188,'659,Saint Kitts and Nevis,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.35,E,3.55,E,3.7,E,3.8,E,3.94,E,4.58,E
188,'659,Saint Kitts and Nevis,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.43,E,,,,,,,0.63,E,,
188,'659,Saint Kitts and Nevis,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.72,E,,,,,,,0.68,E,,
188,'659,Saint Kitts and Nevis,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.33,E,,,,,,,0.4,E,,
188,'659,Saint Kitts and Nevis,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,1.15,E,,
188,'659,Saint Kitts and Nevis,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.65,E,,,,,,,0.9,E,,
188,'659,Saint Kitts and Nevis,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.14,E,,,,,,,0.18,E,,
188,'659,Saint Kitts and Nevis,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,,O,,O,,O,,O,,O,,O
188,'659,Saint Kitts and Nevis,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,,O,,O,,O,,O,,O,,O
189,'662,Saint Lucia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.44,E,3.59,E,3.71,E,3.79,E,3.87,E,4.15,E
189,'662,Saint Lucia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.51,E,,,,,,,0.81,E,,
189,'662,Saint Lucia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.85,E,,,,,,,0.93,E,,
189,'662,Saint Lucia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.33,E,,,,,,,0.32,E,,
189,'662,Saint Lucia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.89,E,,,,,,,1.08,E,,
189,'662,Saint Lucia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.48,E,,,,,,,0.51,E,,
189,'662,Saint Lucia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.2,E,,,,,,,0.22,E,,
189,'662,Saint Lucia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,8.5,E,8.5,E,8.6,E,12.4,E,9.7,E,8.5,E
189,'662,Saint Lucia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,<0.1,E,<0.1,E,<0.1,E,<0.1,E,<0.1,E,<0.1,E
191,'670,Saint Vincent and the Grenadines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,4.34,E,4.45,E,4.51,E,4.68,E,4.94,E,5.56,E
191,'670,Saint Vincent and the Grenadines,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.82,E,,,,,,,0.87,E,,
191,'670,Saint Vincent and the Grenadines,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.78,E,,,,,,,0.81,E,,
191,'670,Saint Vincent and the Grenadines,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.61,E,,,,,,,0.72,E,,
191,'670,Saint Vincent and the Grenadines,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,1.27,E,,,,,,,1.55,E,,
191,'670,Saint Vincent and the Grenadines,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.43,E,,,,,,,0.73,E,,
191,'670,Saint Vincent and the Grenadines,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.23,E,,,,,,,0.27,E,,
191,'670,Saint Vincent and the Grenadines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,,O,,O,,O,,O,,O,,O
191,'670,Saint Vincent and the Grenadines,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,,O,,O,,O,,O,,O,,O
193,'678,Sao Tome and Principe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.33,E,2.41,E,2.48,E,2.57,E,2.72,E,2.99,E
193,'678,Sao Tome and Principe,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.48,E,,,,,,,0.52,E,,
193,'678,Sao Tome and Principe,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.02,E,,,,,,,0.87,E,,
193,'678,Sao Tome and Principe,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.39,E,,,,,,,0.28,E,,
193,'678,Sao Tome and Principe,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,1.05,E,,,,,,,0.78,E,,
193,'678,Sao Tome and Principe,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.24,E,,,,,,,0.15,E,,
193,'678,Sao Tome and Principe,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.12,E,,,,,,,0.11,E,,
193,'678,Sao Tome and Principe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,49,E,48.7,E,48.8,E,49,E,49.3,E,51.3,E
193,'678,Sao Tome and Principe,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,0.1,E,0.1,E,0.1,E,0.1,E,0.1,E,0.1,E
194,'682,Saudi Arabia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.49,E,2.65,E,2.82,E,3,E,3.22,E,3.52,E
194,'682,Saudi Arabia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.46,E,,,,,,,0.27,E,,
194,'682,Saudi Arabia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.03,E,,,,,,,1.02,E,,
194,'682,Saudi Arabia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.3,E,,,,,,,0.43,E,,
194,'682,Saudi Arabia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,0.45,E,,
194,'682,Saudi Arabia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,0.8,E,,
194,'682,Saudi Arabia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.17,E,,,,,,,0.24,E,,
194,'682,Saudi Arabia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,,O,,O,,O,,O,,O,,O
194,'682,Saudi Arabia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,,O,,O,,O,,O,,O,,O
195,'686,Senegal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.66,E,2.73,E,2.77,E,2.83,E,2.98,E,3.38,E
195,'686,Senegal,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.4,E,,,,,,,0.52,E,,
195,'686,Senegal,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.38,E,,,,,,,1.05,E,,
195,'686,Senegal,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.12,E,,,,,,,0.31,E,,
195,'686,Senegal,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.68,E,,,,,,,0.61,E,,
195,'686,Senegal,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.42,E,,,,,,,0.29,E,,
195,'686,Senegal,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.19,E,,,,,,,0.19,E,,
